3.98738e-06	85866	1396	412738	
0.00979091	86034	1482	412484	
0.0195448	86223	1496	412281	
0.0289121	86342	1542	412116	
0.0376609	86359	1711	411930	
0.0459153	86298	1802	411900	
0.0542091	86189	1887	411924	
0.0622719	86070	1959	411971	
0.0703685	85998	2054	411948	
0.0778709	85862	2127	412011	
0.0853697	85671	2226	412103	
0.0927115	85478	2275	412247	
0.0999431	85304	2334	412362	
0.10712	85045	2332	412623	
0.113978	84727	2493	412780	
0.120497	84471	2554	412975	
0.127181	84137	2648	413215	
0.133393	83777	2725	413498	
0.139561	83394	2836	413770	
0.145621	83000	2876	414124	
0.151307	82609	2997	414394	
0.157273	82160	3084	414756	
0.163077	81700	3154	415146	
0.168772	81305	3172	415523	
0.174658	80852	3201	415947	
0.180059	80458	3214	416328	
0.185704	79988	3286	416726	
0.191263	79568	3261	417171	
0.196788	79112	3314	417574	
0.202299	78663	3365	417972	
0.207702	78140	3429	418431	
0.213053	77698	3442	418860	
0.218473	77295	3407	419298	
0.223824	76860	3436	419704	
0.229039	76463	3374	420163	
0.234463	76038	3398	420564	
0.239903	75646	3422	420932	
0.245561	75258	3396	421346	
0.251002	74883	3374	421743	
0.25666	74543	3216	422241	
0.262586	74171	3158	422671	
0.26861	73859	3124	423017	
0.274874	73517	3066	423417	
0.280881	73315	2893	423792	
0.287414	73020	2894	424086	
0.293928	72790	2762	424448	
0.30051	72579	2658	424763	
0.307212	72390	2618	424992	
0.314262	72196	2582	425222	
0.321396	71968	2551	425481	
0.328251	71844	2426	425730	
0.335524	71829	2308	425863	
0.34326	71744	2234	426022	
0.351071	71750	2131	426119	
0.359085	71767	2033	426200	
0.367425	71837	1946	426217	
0.376096	71952	1802	426246	
0.384876	72093	1708	426199	
0.393948	72243	1647	426110	
0.403304	72350	1636	426014	
0.412813	72564	1558	425878	
0.42228	72766	1483	425751	
0.432408	73046	1465	425489	
0.442279	73315	1400	425285	
0.452704	73594	1411	424995	
0.462652	73900	1389	424711	
0.473074	74206	1343	424451	
0.483154	74550	1368	424082	
0.493533	74828	1387	423785	
0.503805	75133	1307	423560	
0.514282	75532	1246	423222	
0.524996	75905	1234	422861	
0.535617	76337	1230	422433	
0.546638	76715	1181	422104	
0.558067	77259	1124	421617	
0.569545	77641	1163	421196	
0.58082	78026	1157	420817	
0.592297	78472	1173	420355	
0.603321	78821	1209	419970	
0.614284	79174	1237	419589	
0.625062	79587	1229	419184	
0.63572	79915	1322	418763	
0.646256	80114	1388	418498	
0.656161	80317	1404	418279	
0.666063	80512	1469	418019	
0.675657	80658	1536	417806	
0.685281	80816	1519	417665	
0.69475	80954	1560	417486	
0.703829	81137	1544	417319	
0.713444	81281	1591	417128	
0.722674	81301	1634	417065	
0.731835	81357	1653	416990	
0.740729	81375	1724	416901	
0.749356	81439	1748	416813	
0.758108	81438	1767	416795	
0.766926	81404	1810	416786	
0.775564	81421	1796	416783	
0.784065	81397	1852	416751	
0.792434	81393	1874	416733	
0.800835	81287	1932	416781	
0.808642	81259	1927	416814	
0.816733	81219	1940	416841	
0.824801	81114	2002	416884	
0.832592	81001	2080	416919	
0.840061	80868	2093	417039	
0.84752	80862	2050	417088	
0.855551	80781	2091	417128	
0.863484	80713	2058	417229	
0.871344	80516	2148	417336	
0.87898	80381	2162	417457	
0.886187	80148	2237	417615	
0.893786	80050	2219	417731	
0.901248	79928	2222	417850	
0.908615	79830	2228	417942	
0.915843	79673	2235	418092	
0.923108	79527	2271	418202	
0.930302	79449	2282	418269	
0.937608	79317	2326	418357	
0.944994	79136	2324	418540	
0.952338	78969	2291	418740	
0.959804	78856	2252	418892	
0.96724	78712	2194	419094	
0.974904	78580	2199	419221	
0.982319	78466	2219	419315	
0.989896	78303	2205	419492	
0.997287	78208	2205	419587	
1.00489	78039	2185	419776	
1.01218	77876	2225	419899	
1.01957	77772	2234	419994	
1.02709	77611	2246	420143	
1.03465	77433	2247	420320	
1.04226	77369	2227	420404	
1.04978	77203	2297	420500	
1.0571	77064	2265	420671	
1.0646	76872	2291	420837	
1.07202	76785	2191	421024	
1.07967	76784	2114	421102	
1.08752	76744	2097	421159	
1.09552	76723	2009	421268	
1.1035	76639	2038	421323	
1.11176	76596	2021	421383	
1.11963	76520	2118	421362	
1.12706	76471	2089	421440	
1.13534	76432	2064	421504	
1.14322	76283	2058	421659	
1.151	76228	2056	421716	
1.15916	76280	1981	421739	
1.16739	76236	2017	421747	
1.17521	76201	2125	421674	
1.18298	76209	2036	421755	
1.19097	76129	2048	421823	
1.19891	76203	1950	421847	
1.20721	76143	1982	421875	
1.21581	76163	1893	421944	
1.22424	76141	1834	422025	
1.23295	76168	1791	422041	
1.24176	76214	1782	422004	
1.25033	76278	1767	421955	
1.25877	76317	1775	421908	
1.26748	76316	1833	421851	
1.27594	76422	1827	421751	
1.28463	76515	1817	421668	
1.29333	76564	1766	421670	
1.3025	76622	1718	421660	
1.31149	76713	1712	421575	
1.32051	76761	1729	421510	
1.32945	76912	1702	421386	
1.33828	76927	1752	421321	
1.34742	77006	1710	421284	
1.35665	77133	1695	421172	
1.36531	77174	1744	421082	
1.37441	77351	1677	420972	
1.38356	77402	1745	420853	
1.39278	77449	1752	420799	
1.4017	77478	1813	420709	
1.41039	77530	1795	420675	
1.41895	77581	1845	420574	
1.42765	77637	1849	420514	
1.43611	77663	1844	420493	
1.44449	77711	1825	420464	
1.45297	77753	1854	420393	
1.46159	77760	1833	420407	
1.47031	77806	1782	420412	
1.47896	77831	1797	420372	
