3.19596e-06	78701	933	420366	
0.0147018	78652	979	420369	
0.0296207	78596	991	420413	
0.0443998	78623	945	420432	
0.0592401	78558	924	420518	
0.0748624	78599	910	420491	
0.0896139	78591	916	420493	
0.103946	78526	961	420513	
0.118447	78565	951	420484	
0.133099	78412	989	420599	
0.147706	78369	1023	420608	
0.161585	78268	1008	420724	
0.175937	78146	1002	420852	
0.18991	78003	1056	420941	
0.204126	77899	999	421102	
0.218359	77844	1009	421147	
0.232313	77728	1081	421191	
0.245545	77559	1094	421347	
0.258713	77388	1153	421459	
0.271593	77289	1140	421571	
0.285003	77104	1140	421756	
0.298308	76934	1155	421911	
0.311414	76688	1175	422137	
0.324083	76441	1215	422344	
0.336769	76207	1262	422531	
0.34909	75840	1374	422786	
0.360573	75559	1386	423055	
0.372103	75221	1419	423360	
0.383471	74879	1385	423736	
0.394851	74548	1374	424078	
0.406829	74263	1337	424400	
0.419287	74075	1313	424612	
0.431314	73826	1267	424907	
0.44398	73607	1296	425097	
0.456618	73430	1205	425365	
0.47019	73295	1135	425570	
0.483267	73145	1134	425721	
0.497035	72986	1118	425896	
0.511164	72906	1088	426006	
0.525591	72877	1019	426104	
0.540363	72843	924	426233	
0.556576	73013	820	426167	
0.573897	73207	773	426020	
0.591393	73471	754	425775	
0.609362	73759	732	425509	
0.627841	74010	748	425242	
0.645332	74319	738	424943	
0.662874	74583	710	424707	
0.681884	74838	694	424468	
0.700624	75156	657	424187	
0.719933	75457	672	423871	
0.739755	75833	681	423486	
0.758828	76159	724	423117	
0.778472	76550	637	422813	
0.798894	76946	591	422463	
0.819332	77404	586	422010	
0.840222	77903	574	421523	
0.860849	78378	535	421087	
0.883443	78915	513	420572	
0.904766	79415	520	420065	
0.926275	79839	556	419605	
0.946149	80248	589	419163	
0.965388	80623	645	418732	
0.984264	80874	643	418483	
1.00332	81181	664	418155	
1.02157	81354	698	417948	
1.0397	81470	747	417783	
1.05644	81569	788	417643	
1.07258	81655	837	417508	
1.08761	81630	940	417430	
1.10164	81407	1094	417499	
1.1151	81135	1199	417666	
1.12736	80844	1276	417880	
1.13898	80451	1431	418118	
1.14906	79991	1540	418469	
1.15913	79533	1606	418861	
1.16917	79126	1621	419253	
1.17923	78620	1711	419669	
1.18888	78124	1685	420191	
1.19911	77594	1703	420703	
1.2091	77159	1768	421073	
1.21893	76675	1787	421538	
1.22839	76140	1866	421994	
1.23741	75594	1913	422493	
1.24632	75033	1903	423064	
1.25546	74538	1854	423608	
1.265	74034	1868	424098	
1.27386	73560	1798	424642	
1.28349	73024	1804	425172	
1.29292	72547	1788	425665	
1.30258	72044	1878	426078	
1.31183	71575	1798	426627	
1.32149	71143	1737	427120	
1.33179	70801	1640	427559	
1.34217	70471	1591	427938	
1.35301	70141	1563	428296	
1.36426	69828	1543	428629	
1.37523	69512	1517	428971	
1.38638	69252	1505	429243	
1.39784	68936	1446	429618	
1.40917	68687	1352	429961	
1.42199	68516	1264	430220	
1.43511	68398	1202	430400	
1.44871	68198	1196	430606	
1.46238	68124	1100	430776	
1.4768	68169	934	430897	
1.49292	68305	880	430815	
1.51009	68587	723	430690	
1.5291	68905	626	430469	
1.55035	69381	537	430082	
1.57329	70026	494	429480	
1.59687	70767	394	428839	
1.62347	71707	328	427965	
1.6515	72895	261	426844	
1.68164	74106	238	425656	
1.7123	75338	230	424432	
1.74392	76742	169	423089	
1.77723	78318	166	421516	
1.81109	79769	185	420046	
1.845	81248	160	418592	
1.87865	82731	157	417112	
1.91255	84220	139	415641	
1.9478	85816	135	414049	
1.98245	87377	147	412476	
2.01658	88801	184	411015	
2.0483	90107	244	409649	
2.07599	91011	352	408637	
2.10145	91724	416	407860	
2.12318	92128	555	407317	
2.14168	92277	709	407014	
2.15738	92251	856	406893	
2.17126	91999	1020	406981	
2.18362	91634	1248	407118	
2.19467	91137	1482	407381	
2.2044	90538	1686	407776	
2.21322	89838	1939	408223	
2.22097	89104	2209	408687	
2.22842	88363	2265	409372	
2.23531	87580	2462	409958	
2.24201	86744	2663	410593	
2.24826	85914	2849	411237	
2.25423	85077	3001	411922	
2.25992	84225	3108	412667	
2.26544	83333	3304	413363	
2.27079	82437	3427	414136	
2.27606	81587	3470	414943	
2.28126	80741	3562	415697	
2.28643	79916	3588	416496	
2.29129	78978	3744	417278	
2.29621	78077	3832	418091	
2.3011	77180	3912	418908	
2.30597	76344	3870	419786	
2.31073	75462	3893	420645	
2.31554	74562	3961	421477	
2.32036	73692	3990	422318	
2.32512	72818	4018	423164	
2.32999	71980	3995	424025	
2.33488	71118	3939	424943	
2.33983	70314	3923	425763	
2.34487	69514	3782	426704	
2.35016	68752	3703	427545	
2.35544	67992	3620	428388	
2.36103	67264	3509	429227	
2.36675	66594	3360	430046	
2.37286	65894	3205	430901	
2.37917	65231	3096	431673	
2.38566	64700	2828	432472	
2.39291	64193	2641	433166	
2.40042	63661	2477	433862	
2.40833	63218	2240	434542	
2.41711	62824	2031	435145	
2.42664	62565	1804	435631	
2.43698	62291	1619	436090	
2.4484	62157	1448	436395	
2.46077	62105	1224	436671	
2.47517	62097	1074	436829	
2.49069	62252	907	436841	
2.50921	62570	708	436722	
2.52958	63177	528	436295	
2.55309	63893	445	435662	
2.57843	64731	379	434890	
2.60593	65792	329	433879	
2.63593	67015	252	432733	
2.66818	68443	209	431348	
2.70053	69898	178	429924	
2.73441	71501	127	428372	
2.7694	73172	129	426699	
2.80771	74978	98	424924	
2.84329	76779	110	423111	
2.88029	78616	98	421286	
2.92054	80580	84	419336	
2.96071	82576	66	417358	
3.00223	84678	64	415258	
3.04311	86739	60	413201	
3.08524	88700	88	411212	
3.12138	90221	168	409611	
3.1513	91349	293	408358	
3.17763	92108	415	407477	
3.19896	92565	556	406879	
3.21735	92671	760	406569	
3.2328	92501	952	406547	
3.24642	92330	1059	406611	
3.25836	91925	1292	406783	
3.26944	91437	1448	407115	
3.27935	90872	1671	407457	
3.2883	90267	1800	407933	
3.29691	89611	1968	408421	
3.30494	88878	2167	408955	
3.31238	88141	2311	409548	
3.31923	87396	2489	410115	
3.32585	86606	2649	410745	
3.33188	85751	2885	411364	
3.3377	84870	3050	412080	
3.3433	84042	3139	412819	
3.34876	83138	3299	413563	
3.354	82229	3421	414350	
3.35933	81312	3556	415132	
3.36446	80507	3611	415882	
3.36949	79599	3659	416742	
3.37458	78722	3759	417519	
3.37951	77897	3707	418396	
3.38453	77085	3707	419208	
3.38958	76256	3768	419976	
3.39461	75410	3812	420778	
3.39986	74624	3784	421592	
3.40486	73824	3706	422470	
3.41015	72996	3702	423302	
3.4154	72175	3750	424075	
3.42055	71409	3673	424918	
3.42573	70619	3590	425791	
3.43129	69923	3442	426635	
3.4369	69184	3392	427424	
3.44265	68535	3177	428288	
3.44903	67826	3151	429023	
3.45571	67223	2910	429867	
3.46236	66595	2740	430665	
3.4698	66097	2502	431401	
3.47759	65564	2373	432063	
3.48576	65076	2184	432740	
3.49443	64641	2033	433326	
3.50405	64230	1891	433879	
3.5145	63966	1695	434339	
3.52547	63699	1502	434799	
3.53708	63527	1350	435123	
3.55031	63507	1158	435335	
3.56513	63534	1019	435447	
3.58142	63636	871	435493	
3.59916	63929	794	435277	
3.61796	64449	629	434922	
3.63906	65005	542	434453	
3.6631	65781	414	433805	
3.68938	66742	327	432931	
3.71805	67912	242	431846	
3.74889	69368	194	430438	
3.78449	71023	132	428845	
3.82088	72724	107	427169	
3.85951	74576	110	425314	
3.89562	76344	116	423540	
3.93187	78133	110	421757	
3.9705	80028	99	419873	
4.00857	81891	95	418014	
4.04645	83653	116	416231	
4.08198	85324	127	414549	
4.11637	86856	170	412974	
4.14839	88188	199	411613	
4.17919	89356	232	410412	
4.20882	90388	300	409312	
4.23437	91157	402	408441	
4.25751	91680	471	407849	
4.27744	91992	620	407388	
4.29484	92035	788	407177	
4.30929	91864	931	407205	
4.32263	91556	1087	407357	
4.33475	91157	1293	407550	
4.34529	90659	1529	407812	
4.35505	90058	1677	408265	
4.36376	89516	1815	408669	
4.37236	88869	1950	409181	
4.38051	88185	2105	409710	
