1.93212e-06	448999	1001	50000	
0.00512638	444571	4944	50485	
0.00703156	440112	8892	50996	
0.00821342	435654	12838	51508	
0.00908107	431200	16761	52039	
0.00978995	426741	20688	52571	
0.0103768	422273	24639	53088	
0.010881	417817	28557	53626	
0.0113222	413329	32542	54129	
0.0117108	408857	36486	54657	
0.0120754	404387	40429	55184	
0.0124015	399959	44291	55750	
0.0127009	395505	48205	56290	
0.0129839	391060	52104	56836	
0.0132426	386581	56062	57357	
0.0134863	382189	59864	57947	
0.0137178	377790	63668	58542	
0.0139456	373429	67399	59172	
0.0141626	368993	71280	59727	
0.014361	364586	75094	60320	
0.0145621	360177	78915	60908	
0.0147518	355796	82677	61527	
0.0149258	351410	86452	62138	
0.0151025	347048	90182	62770	
0.0152757	342696	93886	63418	
0.0154442	338333	97612	64055	
0.0156064	334001	101276	64723	
0.015765	329661	104968	65371	
0.0159219	325313	108673	66014	
0.0160713	320955	112389	66656	
0.0162181	316649	116001	67350	
0.0163609	312345	119612	68043	
0.0165023	308029	123244	68727	
0.0166406	303686	126933	69381	
0.0167802	299371	130569	70060	
0.016915	295090	134137	70773	
0.0170489	290846	137628	71526	
0.0171807	286576	141177	72247	
0.0173132	282329	144671	73000	
0.01744	278105	148122	73773	
0.0175664	273861	151613	74526	
0.0176962	269647	155041	75312	
0.0178232	265401	158533	76066	
0.0179473	261192	161951	76857	
0.0180738	256965	165408	77627	
0.0181965	252820	168701	78479	
0.0183199	248678	171988	79334	
0.0184392	244472	175400	80128	
0.0185624	240338	178671	80991	
0.0186808	236271	181811	81918	
0.0188016	232181	185006	82813	
0.0189238	228090	188188	83722	
0.0190429	224037	191303	84660	
0.0191617	220040	194300	85660	
0.0192811	216001	197384	86615	
0.0193994	211937	200512	87551	
0.0195153	207870	203655	88475	
0.0196304	203782	206837	89381	
0.0197492	199786	209832	90382	
0.0198642	195769	212869	91362	
0.0199803	191856	215698	92446	
0.0200992	187910	218593	93497	
0.0202177	183962	221489	94549	
0.0203396	180051	224317	95632	
0.0204593	176130	227168	96702	
0.0205827	172260	229911	97829	
0.0207039	168399	232633	98968	
0.0208257	164526	235388	100086	
0.020948	160668	238110	101222	
0.021071	156856	240740	102404	
0.0211971	153067	243327	103606	
0.0213225	149296	245869	104835	
0.0214509	145572	248323	106105	
0.02158	141844	250782	107374	
0.0217087	138110	253250	108640	
0.0218377	134500	255473	110027	
0.0219713	130860	257768	111372	
0.0221062	127337	259817	112846	
0.0222431	123777	261940	114283	
0.0223817	120291	263921	115788	
0.02252	116726	266057	117217	
0.0226636	113230	268052	118718	
0.0228102	109764	269990	120246	
0.0229582	106345	271831	121824	
0.0231073	102942	273640	123418	
0.0232543	99654	275219	125127	
0.0234047	96287	276953	126760	
0.0235564	93006	278518	128476	
0.0237113	89832	279875	130293	
0.0238748	86605	281332	132063	
0.024038	83481	282589	133930	
0.024206	80414	283726	135860	
0.0243746	77390	284801	137809	
0.0245451	74371	285848	139781	
0.0247211	71409	286775	141816	
0.0249059	68508	287583	143909	
0.0250901	65658	288289	146053	
0.0252782	62810	289000	148190	
0.0254695	60047	289535	150418	
0.0256656	57336	289972	152692	
0.0258685	54706	290238	155056	
0.0260774	52139	290384	157477	
0.0262898	49567	290543	159890	
0.0265035	47087	290527	162386	
0.0267227	44673	290361	164966	
0.0269472	42352	290024	167624	
0.0271856	40108	289542	170350	
0.0274262	37947	288882	173171	
0.0276747	35818	288155	176027	
0.0279316	33755	287302	178943	
0.0281894	31790	286256	181954	
0.0284608	29864	285117	185019	
0.028737	28007	283840	188153	
0.0290206	26207	282464	191329	
0.0293148	24576	280756	194668	
0.0296092	23032	278862	198106	
0.0299197	21511	276916	201573	
0.0302337	20062	274847	205091	
0.0305641	18649	272697	208654	
0.0308978	17318	270386	212296	
0.0312405	16046	267954	216000	
0.0315961	14861	265351	219788	
0.0319567	13762	262576	223662	
0.0323329	12743	259659	227598	
0.0327155	11746	256689	231565	
0.0331077	10851	253521	235628	
0.0335164	10002	250246	239752	
0.0339418	9227	246820	243953	
0.03437	8490	243357	248153	
0.0348156	7852	239672	252476	
0.0352787	7252	235911	256837	
0.0357576	6680	232109	261211	
0.0362348	6135	228256	265609	
0.0367283	5624	224320	270056	
0.0372361	5185	220243	274572	
0.0377607	4748	216165	279087	
0.0382894	4326	212081	283593	
0.0388363	3955	207880	288165	
0.0394084	3616	203624	292760	
0.0399888	3339	199256	297405	
0.0405767	3070	194863	302067	
0.0411936	2827	190439	306734	
0.0418263	2586	185984	311430	
0.0424759	2396	181433	316171	
0.0431423	2196	176890	320914	
0.0438096	2005	172350	325645	
0.0445124	1834	167770	330396	
0.0452274	1693	163157	335150	
0.0459911	1563	158510	339927	
0.0467675	1448	153800	344752	
0.0475509	1321	149141	349538	
0.0483872	1243	144408	354349	
0.0492343	1157	139670	359173	
0.0501334	1068	134947	363985	
0.0510617	980	130225	368795	
0.052046	927	125457	373616	
0.053032	867	120721	378412	
0.0540649	827	115912	383261	
0.0551383	795	111090	388115	
0.0562551	757	106319	392924	
0.0574172	749	101545	397706	
0.0586524	745	96745	402510	
0.0599222	731	91983	407286	
0.0612723	733	87162	412105	
0.0627183	735	82395	416870	
0.0642288	740	77625	421635	
0.0658527	747	72863	426390	
0.0675718	773	68099	431128	
0.0693588	787	63365	435848	
0.0713096	813	58631	440556	
0.0734895	871	53905	445224	
0.0758436	915	49183	449902	
0.0783712	962	44506	454532	
0.0811943	1034	39848	459118	
0.0843005	1087	35222	463691	
0.087867	1209	30674	468117	
0.0921164	1333	26182	472485	
0.096992	1455	21742	476803	
0.102907	1676	17335	480989	
0.110164	1970	13115	484915	
0.11996	2381	9084	488535	
0.133424	3042	5309	491649	
0.156888	4250	2267	493483	
0.201623	6758	486	492756	
0.273507	11015	52	488933	
0.354608	15938	2	484060	
0.437674	20934	1	479065	
0.52058	25933	0	474067	
0.605444	30933	0	469067	
0.690503	35933	0	464067	
0.777835	40933	0	459067	
0.865706	45933	0	454067	
0.95237	50933	0	449067	
1.04253	55933	0	444067	
1.13356	60933	0	439067	
1.2261	65933	0	434067	
1.31643	70933	0	429067	
1.41111	75933	0	424067	
1.50695	80933	0	419067	
1.60222	85933	0	414067	
1.69803	90933	0	409067	
1.79608	95933	0	404067	
1.89423	100884	8	399108	
1.97978	104675	242	395083	
2.02076	104828	1221	393951	
2.03823	102833	2782	394385	
2.04897	100348	4285	395367	
2.05654	97692	5740	396568	
2.06257	94880	7300	397820	
2.06781	92055	8685	399260	
2.07217	89138	10176	400686	
2.076	86255	11554	402191	
2.07955	83368	12841	403791	
2.08296	80477	14079	405444	
2.08609	77633	15187	407180	
2.08911	74889	16134	408977	
2.09208	72163	17045	410792	
2.09493	69369	18059	412572	
2.09767	66747	18765	414488	
2.10047	64130	19470	416400	
2.10319	61489	20133	418378	
2.10586	58926	20631	420443	
2.10852	56394	21091	422515	
2.11121	53852	21550	424598	
2.11388	51520	21649	426831	
2.11661	49226	21729	429045	
2.11948	46946	21652	431402	
2.12232	44808	21378	433814	
2.12532	42605	21201	436194	
2.12836	40572	20786	438642	
2.13159	38557	20350	441093	
2.13493	36657	19732	443611	
2.13844	34825	18990	446185	
2.14212	33028	18202	448770	
2.14619	31362	17263	451375	
2.15056	29726	16243	454031	
2.15513	28258	15007	456735	
2.16043	26865	13717	459418	
2.1662	25544	12313	462143	
2.17275	24301	10945	464754	
2.18012	23238	9331	467431	
2.18913	22337	7663	470000	
2.20001	21605	6059	472336	
2.21379	21118	4433	474449	
2.23293	20998	2856	476146	
2.25922	21472	1615	476913	
2.29875	23062	701	476237	
2.35862	25983	215	473802	
2.4317	30201	63	469736	
2.51329	34982	18	465000	
2.59785	39863	10	460127	
2.683	44829	0	455171	
2.77201	49829	0	450171	
2.86201	54829	0	445171	
2.95243	59829	0	440171	
3.04363	64829	0	435171	
3.13697	69829	0	430171	
3.23062	74829	0	425171	
3.32561	79829	0	420171	
3.42081	84829	0	415171	
3.51666	89829	0	410171	
3.61504	94829	0	405171	
3.71449	99829	0	400171	
3.81298	104829	0	395171	
3.9136	109829	0	390171	
4.01554	114829	0	385171	
4.12234	119829	0	380171	
4.22809	124829	0	375171	
4.33555	129829	0	370171	
4.44541	134829	0	365171	
4.55522	139829	0	360171	
4.66598	144829	0	355171	
4.78175	149829	0	350171	
4.89702	154829	0	345171	
5.01236	159829	0	340171	
5.13347	164829	0	335171	
5.24866	169650	67	330283	
5.28191	168096	2150	329754	
5.28999	164815	4714	330471	
5.29455	161277	7375	331348	
5.29781	157671	10007	332322	
5.30031	153987	12699	333314	
5.3024	150365	15249	334386	
5.3042	146678	17842	335480	
5.30585	143097	20193	336710	
5.30732	139495	22574	337931	
5.30867	135900	24959	339141	
5.3099	132292	27358	340350	
5.31105	128738	29601	341661	
5.31215	125134	31956	342910	
5.31321	121628	34112	344260	
5.31422	118146	36235	345619	
5.31519	114684	38300	347016	
5.31614	111208	40342	348450	
5.31706	107712	42469	349819	
5.31794	104363	44293	351344	
5.31878	101007	46125	352868	
5.31967	97731	47803	354466	
5.32054	94474	49407	356119	
5.32139	91226	51029	357745	
5.32221	88075	52457	359468	
5.32304	84991	53718	361291	
5.32387	81928	54967	363105	
5.3247	78854	56229	364917	
5.32556	75822	57404	366774	
5.32643	72843	58485	368672	
5.32728	69937	59399	370664	
5.32812	67037	60313	372650	
5.32899	64186	61099	374715	
5.32987	61453	61712	376835	
5.33076	58732	62256	379012	
5.33168	56066	62702	381232	
5.3326	53546	62877	383577	
5.33354	50970	63173	385857	
5.33451	48493	63262	388245	
5.33549	46100	63189	390711	
5.3365	43762	62997	393241	
5.33754	41486	62690	395824	
5.33863	39293	62232	398475	
5.33973	37123	61725	401152	
5.3409	35062	61030	403908	
5.34208	33103	60176	406721	
5.34334	31168	59235	409597	
5.34464	29331	58122	412547	
5.34601	27536	56907	415557	
5.34742	25847	55507	418646	
5.3489	24244	53995	421761	
5.35046	22745	52212	425043	
5.35208	21276	50399	428325	
5.35383	19897	48427	431676	
5.35569	18646	46244	435110	
5.35771	17443	43980	438577	
5.35983	16281	41610	442109	
5.36207	15180	39166	445654	
5.3645	14191	36552	449257	
5.36717	13209	33939	452852	
5.37009	12382	31091	456527	
5.3733	11658	28100	460242	
5.37698	11013	25113	463874	
5.38121	10356	22099	467545	
5.38594	9803	19075	471122	
5.39146	9360	15897	474743	
5.39816	9027	12793	478180	
5.4067	8901	9692	481407	
5.41787	8865	6738	484397	
5.43445	9226	4016	486758	
5.46088	10233	1754	488013	
5.50742	12750	399	486851	
5.58194	17006	45	482949	
5.66315	21897	2	478101	
5.74853	26895	0	473105	
5.83122	31895	0	468105	
5.91796	36895	0	463105	
6.00533	41895	0	458105	
6.09204	46895	0	453105	
6.1788	51895	0	448105	
6.26725	56895	0	443105	
6.35873	61895	0	438105	
6.44733	66895	0	433105	
6.54137	71839	13	428148	
6.62993	76346	87	423567	
6.70193	79519	327	420154	
6.74685	80266	925	418809	
6.77459	79464	1717	418819	
6.79318	77931	2543	419526	
6.80783	76146	3375	420479	
6.81971	74206	4181	421613	
6.82973	72025	4983	422992	
6.83894	69799	5800	424401	
6.847	67593	6502	425905	
6.85432	65377	7230	427393	
6.86114	63160	7801	429039	
6.86759	60998	8247	430755	
6.87375	58693	8757	432550	
6.87996	56584	9037	434379	
6.88601	54450	9229	436321	
6.89211	52477	9324	438199	
6.89831	50490	9327	440183	
6.90458	48552	9358	442090	
6.91113	46634	9292	444074	
6.91784	44814	9084	446102	
6.92486	43035	8776	448189	
6.93211	41268	8504	450228	
6.93988	39654	8022	452324	
6.94815	38254	7277	454469	
6.95743	36885	6695	456420	
6.96762	35616	5955	458429	
6.97945	34551	5068	460381	
6.99309	33592	4236	462172	
7.0089	32893	3376	463731	
7.02856	32499	2617	464884	
7.0532	32614	1857	465529	
7.08459	33161	1208	465631	
7.12495	34338	778	464884	
7.17674	36340	432	463228	
7.23597	39163	256	460581	
7.30334	42470	180	457350	
7.37589	46394	94	453512	
7.45732	50593	46	449361	
7.54326	55282	29	444689	
7.62993	59956	33	440011	
7.71351	64185	78	435737	
7.79055	67783	194	432023	
7.85374	70136	421	429443	
7.8982	71041	793	428166	
7.93095	70894	1295	427811	
7.95589	69996	1898	428106	
7.97487	68688	2571	428741	
7.98989	67113	3265	429622	
8.00274	65311	3900	430789	
8.01414	63482	4532	431986	
8.0245	61570	4961	433469	
8.03455	59664	5441	434895	
8.04404	57739	5755	436506	
8.05311	55893	5920	438187	
8.06202	53960	6190	439850	
