0.001	 0.000000
0.002	 2.080024
0.003	 1.177437
0.004	 0.956116
0.005	 0.839349
0.006	 0.762123
0.007	 0.705266
0.008	 0.660748
0.009	 0.624484
0.01	 0.594113
0.011	 0.568151
0.012	 0.545603
0.013	 0.525769
0.014	 0.508141
0.015	 0.492336
0.016	 0.478059
0.017	 0.465081
0.018	 0.453217
0.019	 0.442318
0.02	 0.432261
0.021	 0.422945
0.022	 0.414285
0.023	 0.406208
0.024	 0.398655
0.025	 0.391571
0.026	 0.384912
0.027	 0.378638
0.028	 0.372714
0.029	 0.367111
0.03	 0.361801
0.031	 0.356760
0.032	 0.351968
0.033	 0.347406
0.034	 0.343056
0.035	 0.338904
0.036	 0.334935
0.037	 0.331138
0.038	 0.327501
0.039	 0.324013
0.04	 0.320665
0.041	 0.317449
0.042	 0.314357
0.043	 0.311382
0.044	 0.308517
0.045	 0.305755
0.046	 0.303092
0.047	 0.300521
0.048	 0.298039
0.049	 0.295640
0.05	 0.293321
0.051	 0.291077
0.052	 0.288905
0.053	 0.286802
0.054	 0.284764
0.055	 0.282788
0.056	 0.280872
0.057	 0.279012
0.058	 0.277207
0.059	 0.275455
0.06	 0.273752
0.061	 0.272097
0.062	 0.270489
0.063	 0.268924
0.064	 0.267402
0.065	 0.265920
0.066	 0.264478
0.067	 0.263074
0.068	 0.261706
0.069	 0.260374
0.07	 0.259075
0.071	 0.257809
0.072	 0.256574
0.073	 0.255370
0.074	 0.254195
0.075	 0.253049
0.076	 0.251930
0.077	 0.250838
0.078	 0.249771
0.079	 0.248730
0.08	 0.247713
0.081	 0.246719
0.082	 0.245748
0.083	 0.244799
0.084	 0.243871
0.085	 0.242965
0.086	 0.242078
0.087	 0.241211
0.088	 0.240364
0.089	 0.239534
0.09	 0.238723
0.091	 0.237929
0.092	 0.237153
0.093	 0.236393
0.094	 0.235649
0.095	 0.234921
0.096	 0.234209
0.097	 0.233511
0.098	 0.232828
0.099	 0.232159
0.1	 0.231504
0.101	 0.230863
0.102	 0.230235
0.103	 0.229620
0.104	 0.229017
0.105	 0.228427
0.106	 0.227849
0.107	 0.227283
0.108	 0.226728
0.109	 0.226185
0.11	 0.225652
0.111	 0.225131
0.112	 0.224619
0.113	 0.224119
0.114	 0.223628
0.115	 0.223147
0.116	 0.222676
0.117	 0.222215
0.118	 0.221762
0.119	 0.221319
0.12	 0.220885
0.121	 0.220460
0.122	 0.220043
0.123	 0.219634
0.124	 0.219234
0.125	 0.218842
0.126	 0.218458
0.127	 0.218082
0.128	 0.217714
0.129	 0.217353
0.13	 0.216999
0.131	 0.216653
0.132	 0.216314
0.133	 0.215982
0.134	 0.215657
0.135	 0.215338
0.136	 0.215027
0.137	 0.214722
0.138	 0.214423
0.139	 0.214131
0.14	 0.213845
0.141	 0.213565
0.142	 0.213291
0.143	 0.213023
0.144	 0.212762
0.145	 0.212505
0.146	 0.212255
0.147	 0.212010
0.148	 0.211771
0.149	 0.211537
0.15	 0.211309
0.151	 0.211086
0.152	 0.210868
0.153	 0.210655
0.154	 0.210447
0.155	 0.210245
0.156	 0.210047
0.157	 0.209854
0.158	 0.209666
0.159	 0.209483
0.16	 0.209304
0.161	 0.209130
0.162	 0.208961
0.163	 0.208796
0.164	 0.208635
0.165	 0.208479
