0.00741942	410000	11	89989	
0.369006	409093	837	90070	
0.437777	408178	1673	90149	
0.47726	407240	2549	90211	
0.505051	406308	3413	90279	
0.527071	405391	4247	90362	
0.542706	404461	5107	90432	
0.551682	403505	6019	90476	
0.559681	402569	6891	90540	
0.56702	401623	7783	90594	
0.573209	400683	8663	90654	
0.57912	399729	9571	90700	
0.584474	398778	10473	90749	
0.589245	397841	11347	90812	
0.593771	396879	12271	90850	
0.598131	395932	13165	90903	
0.602086	394980	14069	90951	
0.605807	394033	14963	91004	
0.609356	393081	15867	91052	
0.612662	392136	16757	91107	
0.615726	391183	17663	91154	
0.618706	390231	18567	91202	
0.621543	389287	19455	91258	
0.624298	388340	20349	91311	
0.626985	387392	21245	91363	
0.629544	386449	22131	91420	
0.631875	385505	23019	91476	
0.634282	384561	23907	91532	
0.636584	383621	24787	91592	
0.638708	382666	25697	91637	
0.640976	381712	26605	91683	
0.643116	380770	27489	91741	
0.645086	379819	28391	91790	
0.646877	378870	29289	91841	
0.648735	377918	30193	91889	
0.650513	376979	31071	91950	
0.652349	376028	31973	91999	
0.65408	375075	32879	92046	
0.655772	374132	33765	92103	
0.657334	373187	34655	92158	
0.658965	372242	35545	92213	
0.660523	371288	36453	92259	
0.662	370350	37332	92318	
0.663585	369418	38196	92386	
0.664996	368483	39066	92451	
0.666337	367544	39944	92512	
0.66776	366597	40838	92565	
0.66913	365659	41714	92627	
0.670508	364716	42600	92684	
0.671907	363762	43508	92730	
0.6732	362822	44388	92790	
0.674508	361895	45242	92863	
0.675733	360954	46124	92922	
0.67693	360012	47008	92980	
0.67813	359061	47910	93029	
0.679346	358107	48818	93075	
0.680509	357181	49670	93149	
0.681684	356248	50536	93216	
0.682835	355308	51416	93276	
0.683966	354364	52304	93332	
0.685104	353424	53184	93392	
0.686262	352481	54070	93449	
0.687396	351540	54952	93508	
0.688468	350605	55822	93573	
0.689501	349677	56678	93645	
0.69055	348735	57562	93703	
0.691543	347799	58434	93767	
0.692575	346864	59304	93832	
0.693599	345915	60202	93883	
0.694636	344991	61050	93959	
0.695605	344053	61926	94021	
0.696595	343114	62804	94082	
0.697564	342160	63712	94128	
0.698535	341219	64594	94187	
0.699499	340282	65468	94250	
0.700415	339348	66339	94313	
0.701316	338410	67215	94375	
0.702214	337466	68103	94431	
0.703105	336520	68995	94485	
0.704007	335576	69886	94538	
0.704906	334654	70730	94616	
0.705823	333726	71586	94688	
0.70671	332782	72474	94744	
0.707591	331842	73354	94804	
0.708436	330907	74224	94869	
0.709245	329971	75096	94933	
0.710093	329031	75976	94993	
0.710903	328103	76832	95065	
0.71176	327169	77700	95131	
0.712599	326237	78564	95199	
0.713393	325293	79452	95255	
0.7142	324356	80326	95318	
0.715027	323410	81218	95372	
0.715829	322471	82096	95433	
0.716614	321528	82982	95490	
0.717406	320588	83867	95545	
0.718203	319656	84731	95613	
0.718985	318722	85599	95679	
0.71973	317794	86455	95751	
0.720503	316858	87327	95815	
0.72127	315929	88185	95886	
0.722023	314990	89063	95947	
0.722783	314065	89913	96022	
0.723519	313126	90791	96083	
0.724251	312186	91671	96143	
0.724964	311253	92537	96210	
0.725641	310315	93413	96272	
0.726352	309402	94239	96359	
0.727063	308473	95097	96430	
0.727785	307551	95941	96508	
0.728522	306622	96799	96579	
0.729247	305693	97657	96650	
0.729943	304764	98515	96721	
0.730657	303826	99391	96783	
0.731342	302886	100271	96843	
0.732021	301963	101117	96920	
0.732694	301038	101967	96995	
0.733385	300117	102809	97074	
0.734042	299182	103679	97139	
0.734707	298251	104541	97208	
0.735374	297310	105423	97267	
0.736056	296375	106293	97332	
0.736714	295452	107139	97409	
0.737359	294522	107999	97479	
0.738008	293578	108890	97532	
0.738679	292652	109742	97606	
0.739319	291731	110586	97683	
0.740003	290782	111484	97734	
0.740629	289852	112344	97804	
0.74125	288933	113182	97885	
0.741904	288010	114028	97962	
0.742511	287085	114878	98037	
0.74315	286152	115744	98104	
0.743794	285222	116604	98174	
0.744394	284286	117476	98238	
0.745046	283354	118340	98306	
0.745636	282434	119180	98386	
0.746248	281504	120040	98456	
0.74684	280572	120904	98524	
0.747418	279651	121746	98603	
0.748011	278725	122598	98677	
0.748627	277806	123436	98758	
0.74925	276884	124280	98836	
0.749862	275959	125130	98911	
0.750489	275051	125946	99003	
0.751083	274118	126812	99070	
0.751637	273193	127662	99145	
0.752223	272257	128534	99209	
0.752812	271335	129378	99287	
0.75337	270403	130242	99355	
0.753981	269479	131090	99431	
0.754558	268562	131924	99514	
0.755123	267642	132764	99594	
0.755687	266728	133592	99680	
0.756268	265808	134432	99760	
0.756813	264904	135240	99856	
0.757388	263976	136096	99928	
0.75794	263042	136964	99994	
0.758529	262121	137806	100073	
0.75909	261193	138662	100145	
0.759658	260269	139510	100221	
0.760213	259366	140319	100315	
0.760786	258438	141175	100387	
0.76135	257521	142009	100470	
0.761945	256598	142855	100547	
0.762504	255672	143707	100621	
0.76308	254762	144527	100711	
0.763605	253845	145361	100794	
0.764172	252927	146197	100876	
0.764701	252003	147045	100952	
0.765258	251091	147869	101040	
0.765793	250181	148689	101130	
0.766305	249264	149523	101213	
0.766858	248327	150397	101276	
0.767399	247408	151235	101357	
0.767912	246506	152039	101455	
0.768475	245605	152841	101554	
0.769032	244695	153661	101644	
0.769537	243776	154499	101725	
0.770079	242867	155317	101816	
0.770619	241952	156147	101901	
0.771157	241037	156977	101986	
0.771685	240120	157811	102069	
0.77225	239206	158639	102155	
0.772793	238299	159453	102248	
0.77332	237399	160253	102348	
0.773848	236499	161056	102445	
0.774377	235590	161874	102536	
0.774922	234667	162720	102613	
0.775425	233742	163570	102688	
0.775977	232817	164420	102763	
0.776514	231906	165242	102852	
0.777079	230987	166080	102933	
0.777599	230070	166914	103016	
0.778136	229147	167760	103093	
0.778647	228224	168606	103170	
0.779163	227300	169454	103246	
0.779664	226391	170272	103337	
0.780146	225490	171074	103436	
0.78069	224573	171908	103519	
0.781231	223666	172722	103612	
0.781756	222757	173540	103703	
0.782279	221851	174352	103797	
0.782822	220936	175182	103882	
0.783336	220038	175978	103984	
0.783856	219124	176806	104070	
0.784379	218229	177596	104175	
0.784924	217292	178470	104238	
0.78544	216382	179290	104328	
0.785961	215463	180128	104409	
0.786481	214559	180936	104505	
0.786992	213660	181734	104606	
0.787515	212744	182566	104690	
0.788031	211856	183342	104802	
0.788579	210958	184138	104904	
0.789079	210047	184962	104991	
0.789616	209132	185792	105076	
0.790129	208219	186618	105163	
0.790642	207311	187434	105255	
0.791153	206431	188194	105375	
0.791676	205534	188988	105478	
0.792183	204648	189760	105592	
0.792695	203754	190548	105698	
0.793213	202855	191346	105799	
0.793716	201959	192138	105903	
0.794212	201055	192946	105999	
0.794712	200181	193694	106125	
0.795214	199285	194486	106229	
0.795739	198371	195314	106315	
0.796236	197476	196104	106420	
0.796755	196574	196908	106518	
0.797261	195668	197720	106612	
0.797762	194768	198520	106712	
0.798256	193859	199338	106803	
0.798754	192983	200090	106927	
0.799306	192081	200894	107025	
0.799813	191184	201688	107128	
0.800331	190283	202490	107227	
0.80084	189393	203272	107335	
0.801351	188500	204058	107442	
0.801893	187593	204872	107535	
0.802413	186683	205692	107625	
0.802917	185795	206468	107737	
0.80343	184911	207236	107853	
0.803946	184005	208048	107947	
0.804475	183128	208802	108070	
0.805016	182227	209604	108169	
0.805536	181328	210402	108270	
0.806022	180424	211210	108366	
0.806529	179531	211996	108473	
0.807077	178656	212746	108598	
0.807555	177768	213522	108710	
0.80809	176889	214280	108831	
0.808605	175990	215078	108932	
0.809134	175108	215842	109050	
0.809645	174220	216618	109162	
0.81017	173316	217426	109258	
0.810694	172433	218192	109375	
0.811235	171544	218970	109486	
0.811746	170663	219732	109605	
0.812243	169809	220440	109751	
0.812752	168932	221194	109874	
0.813281	168056	221946	109998	
0.813819	167169	222720	110111	
0.814357	166274	223510	110216	
0.814882	165384	224290	110326	
0.815391	164511	225036	110453	
0.815911	163642	225774	110584	
0.816441	162752	226554	110694	
0.816969	161874	227310	110816	
0.817491	160996	228066	110938	
0.818	160129	228800	111071	
