504.174	40.5436	0.242849	0.172667
230.286	37.5439	0.195142	0.322186
400.9	47.6923	0.163985	0.491351
591.65	43.5287	0.160414	0.252061
292.15	59.9507	0.166779	0.702904
841.752	56.2555	0.222853	0.212683
523.964	58.6349	0.131018	0.675202
798.969	55.6897	0.131514	0.556922
325.146	57.1548	0.13771	0.752008
486.733	40.4429	0.127071	0.372778
597.451	43.1123	0.209553	0.220980
495.254	53.3042	0.130263	0.604336
527.559	43.8236	0.17709	0.319794
717.28	54.89	0.14717	0.523458
689.936	60.6266	0.227062	0.334251
417.03	38.6339	0.23098	0.181919
356.196	41.6156	0.137862	0.423956
660.117	41.8772	0.132904	0.312694
731.288	46.2271	0.20356	0.234293
343.282	42.2217	0.127084	0.434198
294.92	42.4275	0.144189	0.396055
633.455	52.9834	0.247949	0.249836
233.299	37.3962	0.133107	0.524089
570.725	40.175	0.242117	0.148352
393.074	46.6302	0.249362	0.307360
274.716	38.3173	0.17334	0.311630
351.225	42.2443	0.156207	0.331667
474.451	60.1698	0.165869	0.551118
354.783	39.4927	0.154757	0.414798
533.706	43.5955	0.169504	0.339752
212.636	43.0305	0.217839	0.293561
617.742	58.9398	0.129218	0.704032
686.101	59.7558	0.172432	0.409382
410.351	38.5341	0.160666	0.303922
575.17	39.4185	0.142559	0.258149
198.994	42.5621	0.135809	0.528744
466.155	55.7243	0.152143	0.552425
860.3	59.8496	0.144128	0.437679
420.272	42.8973	0.204913	0.296376
296.709	44.5387	0.145335	0.596805
527.036	47.1426	0.218319	0.263005
310.518	39.6929	0.143147	0.376982
512.31	45.1429	0.210267	0.260699
623.873	41.6064	0.206635	0.207137
216.241	45.6607	0.195129	0.411959
771.028	52.3398	0.185245	0.313877
420.807	44.7134	0.146383	0.360137
381.124	46.6038	0.174538	0.340256
299.968	52.2224	0.125014	0.712462
662.383	45.9318	0.222869	0.230670
204.502	42.6631	0.219968	0.379333
575.732	46.9483	0.166457	0.296045
468.865	41.3978	0.197079	0.262408
723.359	50.8105	0.221763	0.243861
