37.322411	0.132810	0.004958	
37.323410	0.132733	0.004953	
37.324413	0.132656	0.004947	
37.325413	0.132579	0.004941	
37.326416	0.132503	0.004935	
37.327415	0.132427	0.004929	
37.328415	0.132351	0.004923	
37.329418	0.132276	0.004917	
37.330418	0.132201	0.004911	
37.331421	0.132126	0.004904	
37.332420	0.132052	0.004898	
37.333424	0.131978	0.004891	
37.334423	0.131905	0.004885	
37.335423	0.131832	0.004878	
37.336426	0.131759	0.004872	
37.337425	0.131687	0.004865	
37.338428	0.131615	0.004858	
37.339428	0.131544	0.004851	
37.340427	0.131473	0.004844	
37.341431	0.131402	0.004837	
37.342430	0.131332	0.004830	
37.343433	0.131262	0.004823	
37.344433	0.131193	0.004815	
37.345436	0.131124	0.004808	
37.346436	0.131055	0.004801	
37.347435	0.130987	0.004793	
37.348438	0.130919	0.004785	
37.349438	0.130852	0.004778	
37.350441	0.130785	0.004770	
37.351440	0.130718	0.004762	
37.352440	0.130652	0.004755	
37.353443	0.130586	0.004747	
37.354443	0.130521	0.004739	
37.355446	0.130456	0.004731	
37.356445	0.130392	0.004723	
37.357445	0.130328	0.004715	
37.358448	0.130264	0.004707	
37.359447	0.130201	0.004698	
37.360451	0.130139	0.004690	
37.361450	0.130076	0.004682	
37.362453	0.130015	0.004673	
37.363453	0.129953	0.004665	
37.364452	0.129892	0.004656	
37.365456	0.129832	0.004648	
37.366455	0.129772	0.004639	
37.367458	0.129712	0.004631	
37.368458	0.129653	0.004622	
37.369457	0.129595	0.004613	
37.370461	0.129537	0.004604	
37.371460	0.129479	0.004595	
37.372463	0.129422	0.004587	
37.373463	0.129365	0.004578	
37.374462	0.129308	0.004569	
37.375465	0.129252	0.004560	
37.376465	0.129197	0.004551	
37.377468	0.129142	0.004541	
37.378468	0.129087	0.004532	
37.379471	0.129033	0.004523	
37.380470	0.128980	0.004514	
37.381470	0.128927	0.004505	
37.382473	0.128874	0.004495	
37.383472	0.128822	0.004486	
37.384476	0.128770	0.004477	
37.385475	0.128719	0.004467	
37.386475	0.128668	0.004458	
37.387478	0.128618	0.004448	
37.388477	0.128568	0.004439	
37.389481	0.128518	0.004429	
37.390480	0.128470	0.004420	
37.391483	0.128421	0.004410	
37.392483	0.128373	0.004400	
37.393482	0.128326	0.004391	
37.394485	0.128279	0.004381	
37.395485	0.128232	0.004371	
37.396488	0.128186	0.004362	
37.397488	0.128140	0.004352	
37.398487	0.128095	0.004342	
37.399490	0.128051	0.004332	
37.400490	0.128006	0.004322	
37.401493	0.127963	0.004312	
37.402493	0.127919	0.004303	
37.403492	0.127877	0.004293	
37.404495	0.127834	0.004283	
37.405495	0.127793	0.004273	
37.406498	0.127751	0.004263	
37.407497	0.127710	0.004253	
37.408501	0.127670	0.004243	
37.409500	0.127630	0.004233	
37.410500	0.127591	0.004223	
37.411503	0.127552	0.004213	
37.412502	0.127513	0.004203	
37.413506	0.127475	0.004192	
37.414505	0.127438	0.004182	
37.415504	0.127401	0.004172	
37.416508	0.127364	0.004162	
37.417507	0.127328	0.004152	
37.418510	0.127292	0.004142	
37.419510	0.127257	0.004132	
37.420513	0.127222	0.004122	
37.421513	0.127188	0.004111	
37.422512	0.127154	0.004101	
37.423515	0.127121	0.004091	
37.424515	0.127088	0.004081	
37.425518	0.127056	0.004071	
37.426517	0.127024	0.004060	
37.427517	0.126993	0.004050	
37.428520	0.126962	0.004040	
37.429520	0.126932	0.004030	
37.430523	0.126902	0.004020	
37.431522	0.126872	0.004009	
37.432522	0.126843	0.003999	
37.433525	0.126814	0.003989	
37.434525	0.126786	0.003979	
37.435528	0.126759	0.003968	
37.436527	0.126732	0.003958	
37.437531	0.126705	0.003948	
37.438530	0.126679	0.003938	
37.439529	0.126653	0.003928	
37.440533	0.126628	0.003917	
37.441532	0.126603	0.003907	
37.442535	0.126578	0.003897	
37.443535	0.126554	0.003887	
37.444534	0.126531	0.003877	
37.445538	0.126508	0.003866	
37.446537	0.126485	0.003856	
37.447540	0.126463	0.003846	
37.448540	0.126442	0.003836	
37.449543	0.126420	0.003826	
37.450542	0.126400	0.003816	
37.451542	0.126379	0.003805	
37.452545	0.126360	0.003795	
37.453545	0.126340	0.003785	
37.454548	0.126321	0.003775	
37.455547	0.126303	0.003765	
37.456547	0.126285	0.003755	
37.457550	0.126267	0.003745	
37.458549	0.126250	0.003735	
37.459553	0.126233	0.003725	
37.460552	0.126217	0.003715	
37.461552	0.126201	0.003705	
37.462555	0.126186	0.003695	
37.463554	0.126171	0.003685	
37.464558	0.126157	0.003675	
37.465557	0.126143	0.003665	
37.466560	0.126129	0.003655	
37.467560	0.126116	0.003645	
37.468559	0.126103	0.003635	
37.469563	0.126091	0.003625	
37.470562	0.126079	0.003615	
37.471565	0.126067	0.003605	
37.472565	0.126056	0.003595	
37.473564	0.126046	0.003585	
37.474567	0.126036	0.003576	
37.475567	0.126026	0.003566	
37.476570	0.126017	0.003556	
37.477570	0.126008	0.003546	
37.478569	0.125999	0.003537	
37.479572	0.125991	0.003527	
37.480572	0.125984	0.003517	
37.481575	0.125977	0.003507	
37.482574	0.125970	0.003498	
37.483578	0.125963	0.003488	
37.484577	0.125957	0.003479	
37.485577	0.125952	0.003469	
37.486580	0.125947	0.003459	
37.487579	0.125942	0.003450	
37.488583	0.125938	0.003440	
37.489582	0.125934	0.003431	
37.490582	0.125930	0.003421	
37.491585	0.125927	0.003412	
37.492584	0.125925	0.003402	
37.493587	0.125922	0.003393	
37.494587	0.125921	0.003384	
37.495590	0.125919	0.003374	
37.496590	0.125918	0.003365	
37.497589	0.125917	0.003356	
37.498592	0.125917	0.003346	
37.499592	0.125917	0.003337	
37.500595	0.125918	0.003328	
37.501595	0.125919	0.003319	
37.502594	0.125920	0.003310	
37.503597	0.125922	0.003300	
37.504597	0.125924	0.003291	
37.505600	0.125926	0.003282	
37.506599	0.125929	0.003273	
37.507599	0.125932	0.003264	
37.508602	0.125936	0.003255	
37.509602	0.125940	0.003246	
37.510605	0.125944	0.003237	
37.511604	0.125949	0.003228	
37.512608	0.125954	0.003219	
37.513607	0.125959	0.003210	
37.514606	0.125965	0.003202	
37.515610	0.125971	0.003193	
37.516609	0.125978	0.003184	
37.517612	0.125985	0.003175	
37.518612	0.125992	0.003166	
37.519611	0.126000	0.003158	
37.520615	0.126008	0.003149	
37.521614	0.126016	0.003140	
37.522617	0.126025	0.003132	
37.523617	0.126034	0.003123	
37.524620	0.126044	0.003115	
37.525620	0.126054	0.003106	
37.526619	0.126064	0.003098	
37.527622	0.126074	0.003089	
37.528622	0.126085	0.003081	
