68.1246	0.000944267	0.000177695	1.941595
70.6461	0.000644213	0.000249151	3.015773
74.94	0.000780348	0.000197264	2.142448
71.2597	0.000949655	0.000146136	1.804925
66.6355	0.000820559	0.000183255	2.204715
74.8455	0.000559334	0.000206734	3.038909
65.7277	0.000741519	0.000235616	3.100549
66.4345	0.000883673	0.000182082	2.192166
68.9597	0.000698746	0.000134759	3.225000
74.8372	0.000643421	0.000150472	3.476025
68.5984	0.00076906	0.000166479	2.842592
69.1412	0.000766655	0.000195682	2.564456
66.1659	0.00069465	0.000137097	3.242522
67.3112	0.000604828	0.000242952	2.853535
69.5095	0.000934016	0.000233261	1.886057
71.48	0.000559259	0.00015405	2.889091
65.7585	0.000986722	0.000212804	1.855670
74.7357	0.000874682	0.000165852	1.795824
70.6387	0.000953869	0.000249307	1.706397
71.0359	0.000580919	0.000146442	2.966434
69.8574	0.000688128	0.00025772	2.903550
71.7292	0.00091436	0.000178975	1.881333
71.2773	0.00075815	0.00019212	2.893566
68.4425	0.000686842	0.000167435	3.191716
70.3814	0.000821865	0.000220518	2.375000
72.0133	0.000793705	0.000158668	2.121483
68.0813	0.00096377	0.000136795	1.739451
67.5752	0.000914722	0.000147682	2.167778
66.7483	0.000775255	0.000135246	3.087139
73.527	0.00052638	0.000179158	2.606950
70.3853	0.000734974	0.000183763	3.170995
71.0597	0.000718049	0.000161297	3.314730
73.7077	0.000740432	0.000181582	2.789560
69.9991	0.000986159	0.000243391	1.637320
68.9563	0.000927655	0.000251466	1.880702
71.3685	0.000714621	0.000218266	2.972727
67.4227	0.000974335	0.00021686	1.935908
69.4818	0.000877489	0.000257006	1.896065
65.5847	0.00075086	0.000146452	3.398374
69.8159	0.000968618	0.000181741	1.861555
65.3539	0.000774814	0.000240213	2.797375
68.7354	0.000903512	0.000138152	2.163739
69.2795	0.000791873	0.0001891	2.626992
74.3762	0.000627453	0.000157108	3.331392
72.7765	0.000892259	0.000184598	2.040775
71.2916	0.000788221	0.000231656	2.204124
67.8258	0.000899481	0.000237698	2.138009
74.47	0.000844525	0.000169167	2.042067
66.4196	0.000979246	0.00013927	1.941580
70.5659	0.000650659	0.000131564	3.463750
66.6618	0.000592838	0.000149135	3.224398
73.5104	0.000762208	0.00022818	2.054933
71.4712	0.000884897	0.000146762	2.143678
69.4348	0.000759959	0.000196243	2.975134
67.8949	0.000629871	0.000254335	2.897742
73.6838	0.000672475	0.000246537	3.124774
67.9644	0.000891732	0.00015903	2.079452
74.841	0.000966021	0.000154074	1.665126
74.5152	0.00096738	0.000250223	1.631092
71.4368	0.000751576	0.000151254	2.809459
66.2917	0.000710971	0.000151584	3.159599
70.2332	0.000743566	0.000229799	2.825956
71.4323	0.000970567	0.000257342	1.779916
66.1778	0.000767654	0.000134571	2.884881
74.2989	0.00062274	0.000135264	3.664706
74.4634	0.000714656	0.000138267	3.230682
71.3339	0.000854411	0.000161748	2.078095
74.7122	0.000885781	0.000168635	1.891284
65.1166	0.00092011	0.000253241	2.043142
68.3828	0.000684724	0.000253924	3.353116
70.5139	0.000781749	0.000149668	2.719481
70.2445	0.000858271	0.00024216	2.113270
66.4549	0.000761711	0.000248097	2.902941
